0,0
0.0013748,1
0.0013788,0
0.0013808,1
0.0013868,0
0.0013928,1
0.0014028,0
0.0014048,1
0.0014128,0
0.0014148,1
0.0014168,0
0.0014228,1
0.0014268,0
0.0014288,1
0.0014308,0
0.0014348,1
0.0014368,0
0.0014388,1
0.0014408,0
0.0014428,1
0.0014508,0
0.0014528,1
0.0014548,0
0.0014568,1
0.0014588,0
0.0014628,1
0.0014656,0
0.003691,1
0.003697,0
0.003701,1
0.003709,0
0.003711,1
0.003721,0
0.003725,1
0.003735,0
0.003737,1
0.003747,0
0.003749,1
0.003759,0
0.003765,1
0.003775,0
0.003777,1
0.003779,0
0.003781,1
0.003791,0
0.003793,1
0.003803,0
0.003805,1
0.003811,0
0.003815,1
0.003825,0
0.003829,1
0.003831,0
0.003833,1
0.003835,0
0.003839,1
0.003849,0
0.003851,1
0.003861,0
0.003863,1
0.003869,0
0.003873,1
0.003879,0
0.003881,1
0.003887,0
0.003889,1
0.003891,0
0.003895,1
0.003903,0
0.003905,1
0.003907,0
0.003909,1
0.0039118,0
0.0039332,1
0.0039414,0
0.0039454,1
0.0039554,0
0.0039594,1
0.0039654,0
0.0039674,1
0.0039754,0
0.0039794,1
0.0039894,0
0.0039914,1
0.0040014,0
0.0040034,1
0.0040054,0
0.0040094,1
0.0040114,0
0.0040134,1
0.0040234,0
0.0040254,1
0.0040334,0
0.0040374,1
0.0040394,0
0.0040434,1
0.0040474,0
0.0040494,1
0.0040594,0
0.0040614,1
0.0040714,0
0.0040734,1
0.0040834,0
0.0040854,1
0.0040954,0
0.0040974,1
0.0041074,0
0.0041094,1
0.0041174,0
0.0041214,1
0.0041294,0
0.0041314,1
0.0041334,0
0.0041414,1
0.0041454,0
0.0041494,1
0.004152,0
0.0041734,1
0.0041818,0
0.0041858,1
0.0041916,0
0.0041938,1
0.0041956,0
0.0041978,1
0.0042036,0
0.0042058,1
0.0042138,0
0.0042178,1
0.0042278,0
0.0042298,1
0.0042398,0
0.0042418,1
0.0042438,0
0.0042478,1
0.0042496,0
0.0042518,1
0.0042618,0
0.0042638,1
0.0042718,0
0.0042758,1
0.0042778,0
0.0042818,1
0.0042856,0
0.0042878,1
0.0042978,0
0.0042998,1
0.0043098,0
0.0043118,1
0.0043218,0
0.0043238,1
0.0043338,0
0.0043358,1
0.0043458,0
0.0043478,1
